*WEATHER;DATA;:;;;;;;;;;;;Latitude = 49.148611 § Longitude = 0.903611 § Altitude = 153
2013220;2013;8;8;22.23;23.9;13.0;0.0;4.1;;;;;08.08.2013
2013221;2013;8;9;16.46;23.2;10.4;0.0;3.4;;;;;09.08.2013
2013222;2013;8;10;20.29;21.6;11.2;0.0;3.7;;;;;10.08.2013
2013223;2013;8;11;15.04;24.1;8.1;0.0;2.7;;;;;11.08.2013
2013224;2013;8;12;17.86;21.1;14.4;0.0;3.6;;;;;12.08.2013
2013225;2013;8;13;20.15;21.1;9.8;0.0;3.5;;;;;13.08.2013
2013226;2013;8;14;23.12;25.3;8.2;0.0;3.5;;;;;14.08.2013
2013227;2013;8;15;20.07;28.1;9.2;0.0;3.6;;;;;15.08.2013
2013228;2013;8;16;15.34;27.7;10.5;0.0;3.4;;;;;16.08.2013
2013229;2013;8;17;18.79;27.3;11.8;3.5;3.9;;;;;17.08.2013
2013230;2013;8;18;11.85;24.0;17.2;4.5;2.9;;;;;18.08.2013
2013231;2013;8;19;18.73;21.8;12.9;0.0;3.6;;;;;19.08.2013
2013232;2013;8;20;21.94;24.0;5.7;0.0;3.3;;;;;20.08.2013
2013233;2013;8;21;21.90;26.8;6.6;0.0;3.7;;;;;21.08.2013
2013234;2013;8;22;20.62;28.0;14.3;0.0;4.8;;;;;22.08.2013
2013235;2013;8;23;20.67;31.5;12.7;3.0;4.8;;;;;23.08.2013
2013236;2013;8;24;8.19;19.7;15.1;9.0;2.3;;;;;24.08.2013
2013237;2013;8;25;4.12;17.7;11.8;3.0;0.9;;;;;25.08.2013
2013238;2013;8;26;15.97;23.7;12.1;0.0;2.9;;;;;26.08.2013
2013239;2013;8;27;12.12;22.2;13.7;0.0;2.7;;;;;27.08.2013
2013240;2013;8;28;18.84;24.4;11.4;0.0;3.4;;;;;28.08.2013
2013241;2013;8;29;20.85;24.9;7.0;0.0;3.2;;;;;29.08.2013
2013242;2013;8;30;18.56;24.4;6.6;0.0;2.7;;;;;30.08.2013
2013243;2013;8;31;10.76;23.9;13.6;0.0;2.7;;;;;31.08.2013
2013244;2013;9;1;19.16;21.2;6.1;0.0;2.7;;;;;01.09.2013
2013245;2013;9;2;19.76;22.7;7.5;0.0;3.0;;;;;02.09.2013
2013246;2013;9;3;17.74;26.4;7.9;0.0;2.8;;;;;03.09.2013
2013247;2013;9;4;20.03;30.9;8.0;0.0;3.7;;;;;04.09.2013
2013248;2013;9;5;19.48;33.6;11.7;0.0;4.3;;;;;05.09.2013
2013249;2013;9;6;5.90;17.0;12.3;1.5;1.4;;;;;06.09.2013
2013250;2013;9;7;19.51;21.2;6.2;0.0;3.3;;;;;07.09.2013
2013251;2013;9;8;15.34;21.1;5.0;0.0;2.4;;;;;08.09.2013
2013252;2013;9;9;4.97;18.3;6.6;17.5;0.9;;;;;09.09.2013
2013253;2013;9;10;14.60;18.0;10.4;0.5;2.3;;;;;10.09.2013
2013254;2013;9;11;5.58;15.3;11.2;2.5;1.2;;;;;11.09.2013
2013255;2013;9;12;4.45;16.3;12.3;5.0;0.8;;;;;12.09.2013
2013256;2013;9;13;6.02;21.3;13.4;3.5;1.1;;;;;13.09.2013
2013257;2013;9;14;5.68;16.4;13.0;1.5;1.5;;;;;14.09.2013
2013258;2013;9;15;11.84;18.4;9.7;1.0;2.1;;;;;15.09.2013
2013259;2013;9;16;12.24;15.1;10.1;5.0;2.1;;;;;16.09.2013
2013260;2013;9;17;6.08;16.8;8.3;9.0;0.9;;;;;17.09.2013
2013261;2013;9;18;8.19;17.1;13.6;4.0;1.9;;;;;18.09.2013
2013262;2013;9;19;9.75;17.9;9.9;0.0;1.6;;;;;19.09.2013
2013263;2013;9;20;15.77;19.8;12.9;2.0;2.5;;;;;20.09.2013
2013264;2013;9;21;14.57;22.2;5.3;0.0;1.6;;;;;21.09.2013
2013265;2013;9;22;4.41;19.9;12.2;0.0;0.8;;;;;22.09.2013
2013266;2013;9;23;15.83;23.2;14.7;0.0;3.0;;;;;23.09.2013
2013267;2013;9;24;16.23;24.7;6.9;0.0;2.1;;;;;24.09.2013
2013268;2013;9;25;9.61;26.6;8.1;1.0;1.7;;;;;25.09.2013
2013269;2013;9;26;10.71;22.1;12.9;0.0;1.9;;;;;26.09.2013
2013270;2013;9;27;12.81;23.1;13.0;1.0;2.5;;;;;27.09.2013
2013271;2013;9;28;4.31;19.1;15.5;2.0;1.1;;;;;28.09.2013
2013272;2013;9;29;4.37;19.5;11.2;2.5;0.6;;;;;29.09.2013
2013273;2013;9;30;5.45;19.3;15.2;0.5;1.0;;;;;30.09.2013
2013274;2013;10;1;5.80;18.8;12.8;1.0;0.9;;;;;01.10.2013
2013275;2013;10;2;9.45;22.4;15.0;0.0;1.7;;;;;02.10.2013
2013276;2013;10;3;5.46;21.8;13.7;13.5;1.0;;;;;03.10.2013
2013277;2013;10;4;8.93;21.6;16.7;0.0;1.9;;;;;04.10.2013
2013278;2013;10;5;6.44;17.2;11.7;0.5;1.2;;;;;05.10.2013
2013279;2013;10;6;6.44;19.3;9.3;0.5;0.8;;;;;06.10.2013
2013280;2013;10;7;11.58;21.2;7.2;0.0;1.2;;;;;07.10.2013
2013281;2013;10;8;8.57;18.7;7.9;0.5;1.0;;;;;08.10.2013
2013282;2013;10;9;4.02;16.5;8.0;0.5;0.7;;;;;09.10.2013
2013283;2013;10;10;5.07;11.9;6.9;1.0;1.2;;;;;10.10.2013
2013284;2013;10;11;5.40;11.3;7.9;6.5;1.0;;;;;11.10.2013
2013285;2013;10;12;4.70;11.3;5.6;0.0;0.8;;;;;12.10.2013
2013286;2013;10;13;6.71;11.7;1.4;0.5;0.5;;;;;13.10.2013
2013287;2013;10;14;2.99;12.7;9.6;12.5;0.8;;;;;14.10.2013
2013288;2013;10;15;6.11;15.2;8.2;0.0;0.8;;;;;15.10.2013
2013289;2013;10;16;3.25;17.9;2.8;9.0;0.4;;;;;16.10.2013
2013290;2013;10;17;9.57;18.9;9.0;0.0;1.2;;;;;17.10.2013
2013291;2013;10;18;6.82;16.2;6.3;0.5;0.6;;;;;18.10.2013
2013292;2013;10;19;3.91;18.9;9.5;8.0;0.5;;;;;19.10.2013
2013293;2013;10;20;4.99;18.1;11.8;1.5;1.2;;;;;20.10.2013
2013294;2013;10;21;7.27;21.2;12.7;0.0;1.5;;;;;21.10.2013
2013295;2013;10;22;2.66;18.4;14.4;0.0;1.1;;;;;22.10.2013
2013296;2013;10;23;7.21;19.6;13.9;4.5;1.7;;;;;23.10.2013
2013297;2013;10;24;5.86;17.3;9.4;1.5;0.5;;;;;24.10.2013
2013298;2013;10;25;2.43;17.9;13.5;0.0;0.5;;;;;25.10.2013
2013299;2013;10;26;8.23;21.1;13.3;1.5;1.3;;;;;26.10.2013
2013300;2013;10;27;6.01;17.0;12.2;8.5;1.7;;;;;27.10.2013
2013301;2013;10;28;6.45;16.5;10.4;4.5;1.6;;;;;28.10.2013
2013302;2013;10;29;8.24;14.1;6.9;0.5;1.1;;;;;29.10.2013
2013303;2013;10;30;9.25;15.2;0.8;0.0;0.5;;;;;30.10.2013
2013304;2013;10;31;4.99;13.3;4.3;1.0;0.3;;;;;31.10.2013
2013305;2013;11;1;1.49;14.9;9.8;22.0;0.7;;;;;01.11.2013
2013306;2013;11;2;4.72;15.5;9.9;2.5;0.7;;;;;02.11.2013
2013307;2013;11;3;7.55;13.7;6.9;6.0;1.2;;;;;03.11.2013
2013308;2013;11;4;3.68;12.6;5.2;0.5;0.6;;;;;04.11.2013
2013309;2013;11;5;2.27;13.9;2.6;10.0;0.3;;;;;05.11.2013
2013310;2013;11;6;3.38;15.9;10.2;0.5;0.4;;;;;06.11.2013
2013311;2013;11;7;3.03;16.6;11.8;23.0;0.7;;;;;07.11.2013
2013312;2013;11;8;2.98;13.6;9.4;3.5;0.6;;;;;08.11.2013
2013313;2013;11;9;2.72;10.2;4.9;17.0;0.4;;;;;09.11.2013
2013314;2013;11;10;7.48;11.0;4.3;0.5;0.5;;;;;10.11.2013
2013315;2013;11;11;2.99;9.3;-1.2;3.5;0.1;;;;;11.11.2013
2013316;2013;11;12;1.71;13.4;6.9;4.0;0.2;;;;;12.11.2013
2013317;2013;11;13;7.23;11.5;1.3;0.5;0.2;;;;;13.11.2013
2013318;2013;11;14;3.70;11.1;-0.2;5.5;0.3;;;;;14.11.2013
2013319;2013;11;15;3.96;10.8;4.4;0.0;0.5;;;;;15.11.2013
2013320;2013;11;16;5.16;9.1;1.8;0.0;0.1;;;;;16.11.2013
2013321;2013;11;17;4.78;8.5;3.3;0.0;0.2;;;;;17.11.2013
2013322;2013;11;18;1.50;6.8;3.4;0.5;0.4;;;;;18.11.2013
2013323;2013;11;19;5.30;9.0;3.3;0.5;0.4;;;;;19.11.2013
2013324;2013;11;20;2.44;5.7;-1.2;11.5;0.2;;;;;20.11.2013
2013325;2013;11;21;2.11;4.5;1.8;0.0;0.2;;;;;21.11.2013
2013326;2013;11;22;3.78;6.5;0.6;0.0;0.3;;;;;22.11.2013
2013327;2013;11;23;5.48;8.8;3.4;0.0;0.4;;;;;23.11.2013
2013328;2013;11;24;2.23;9.4;1.7;0.0;0.1;;;;;24.11.2013
2013329;2013;11;25;2.94;7.9;4.3;0.0;0.3;;;;;25.11.2013
2013330;2013;11;26;4.23;8.9;3.6;0.0;0.2;;;;;26.11.2013
2013331;2013;11;27;3.68;7.6;-1.6;0.0;0.1;;;;;27.11.2013
2013332;2013;11;28;1.50;6.6;-1.1;0.0;0.0;;;;;28.11.2013
2013333;2013;11;29;1.26;9.6;5.5;0.5;0.1;;;;;29.11.2013
2013334;2013;11;30;2.72;8.4;5.0;0.0;0.3;;;;;30.11.2013
2013335;2013;12;1;4.19;9.9;4.0;0.0;0.2;;;;;01.12.2013
2013336;2013;12;2;2.90;8.6;2.8;0.0;0.2;;;;;02.12.2013
2013337;2013;12;3;3.21;5.2;-2.6;0.0;0.1;;;;;03.12.2013
2013338;2013;12;4;1.57;8.5;0.4;0.0;0.0;;;;;04.12.2013
2013339;2013;12;5;5.57;8.7;-2.6;2.0;0.0;;;;;05.12.2013
2013340;2013;12;6;3.86;8.6;1.3;0.5;0.3;;;;;06.12.2013
2013341;2013;12;7;1.59;8.3;2.1;0.0;0.0;;;;;07.12.2013
2013342;2013;12;8;4.68;10.7;0.8;0.0;0.3;;;;;08.12.2013
2013343;2013;12;9;5.40;8.5;-2.9;0.0;0.2;;;;;09.12.2013
2013344;2013;12;10;5.64;6.7;-3.5;0.0;0.2;;;;;10.12.2013
2013345;2013;12;11;6.13;5.9;-3.0;0.5;0.3;;;;;11.12.2013
2013346;2013;12;12;3.51;4.6;-1.8;0.0;0.1;;;;;12.12.2013
2013347;2013;12;13;2.17;7.6;-2.2;4.0;0.0;;;;;13.12.2013
2013348;2013;12;14;4.18;11.1;2.7;0.0;0.2;;;;;14.12.2013
2013349;2013;12;15;4.22;12.6;6.1;0.0;0.5;;;;;15.12.2013
2013350;2013;12;16;4.46;14.0;4.8;0.0;0.5;;;;;16.12.2013
2013351;2013;12;17;2.75;9.9;2.7;0.0;0.2;;;;;17.12.2013
2013352;2013;12;18;3.17;10.3;4.4;2.5;0.2;;;;;18.12.2013
2013353;2013;12;19;4.08;9.2;3.4;2.0;0.2;;;;;19.12.2013
2013354;2013;12;20;4.81;9.3;0.2;0.0;0.2;;;;;20.12.2013
2013355;2013;12;21;1.69;9.9;4.4;1.0;0.7;;;;;21.12.2013
2013356;2013;12;22;1.93;12.3;7.3;1.5;0.6;;;;;22.12.2013
2013357;2013;12;23;1.45;12.2;5.5;1.5;0.7;;;;;23.12.2013
2013358;2013;12;24;0.62;11.9;8.5;13.5;0.8;;;;;24.12.2013
2013359;2013;12;25;3.29;9.4;4.3;2.5;0.3;;;;;25.12.2013
2013360;2013;12;26;4.69;10.1;2.4;4.0;0.3;;;;;26.12.2013
2013361;2013;12;27;1.11;11.9;3.7;25.5;0.0;;;;;27.12.2013
2013362;2013;12;28;2.14;8.4;3.6;3.5;0.2;;;;;28.12.2013
2013363;2013;12;29;4.55;9.0;2.5;0.0;0.2;;;;;29.12.2013
2013364;2013;12;30;1.28;8.1;2.3;2.0;0.1;;;;;30.12.2013
2013365;2013;12;31;1.54;9.2;5.9;2.5;0.5;;;;;31.12.2013
2014001;2014;1;1;1.04;10.8;4.5;5.0;0.3;;;;;01.01.2014
2014002;2014;1;2;4.20;11.0;7.3;0.0;0.4;;;;;02.01.2014
2014003;2014;1;3;3.84;13.3;7.0;4.5;0.9;;;;;03.01.2014
2014004;2014;1;4;2.98;12.0;7.0;5.0;0.8;;;;;04.01.2014
2014005;2014;1;5;2.72;13.0;2.3;1.0;0.4;;;;;05.01.2014
2014006;2014;1;6;1.57;14.3;8.5;0.5;0.6;;;;;06.01.2014
2014007;2014;1;7;3.32;13.7;9.1;0.0;0.9;;;;;07.01.2014
2014008;2014;1;8;2.74;11.9;4.4;4.0;0.1;;;;;08.01.2014
2014009;2014;1;9;1.81;12.0;6.6;0.5;0.7;;;;;09.01.2014
2014010;2014;1;10;2.22;7.2;0.0;0.0;0.0;;;;;10.01.2014
2014011;2014;1;11;3.28;10.7;0.3;0.0;0.2;;;;;11.01.2014
2014012;2014;1;12;1.69;10.3;-2.4;0.0;0.0;;;;;12.01.2014
2014013;2014;1;13;5.21;10.7;5.0;4.0;0.3;;;;;13.01.2014
2014014;2014;1;14;5.25;8.8;1.4;1.0;0.3;;;;;14.01.2014
2014015;2014;1;15;1.21;10.2;0.1;1.0;0.0;;;;;15.01.2014
2014016;2014;1;16;3.26;10.8;6.4;4.5;0.5;;;;;16.01.2014
2014017;2014;1;17;1.90;9.1;6.8;1.0;0.7;;;;;17.01.2014
2014018;2014;1;18;3.75;9.5;4.4;1.0;0.7;;;;;18.01.2014
2014019;2014;1;19;5.46;9.8;1.8;0.0;0.2;;;;;19.01.2014
2014020;2014;1;20;5.27;9.3;-0.3;0.0;0.2;;;;;20.01.2014
2014021;2014;1;21;2.14;5.7;-1.4;3.0;0.1;;;;;21.01.2014
2014022;2014;1;22;1.57;6.3;2.1;6.0;0.1;;;;;22.01.2014
2014023;2014;1;23;2.43;8.4;3.6;2.5;0.3;;;;;23.01.2014
2014024;2014;1;24;2.53;7.1;4.0;10.0;0.1;;;;;24.01.2014
2014025;2014;1;25;3.57;12.2;4.5;0.5;0.6;;;;;25.01.2014
2014026;2014;1;26;1.11;10.6;3.7;5.0;0.4;;;;;26.01.2014
2014027;2014;1;27;3.42;5.9;2.0;1.5;0.5;;;;;27.01.2014
2014028;2014;1;28;3.10;7.5;2.4;10.0;0.3;;;;;28.01.2014
2014029;2014;1;29;2.09;5.3;4.2;3.0;0.2;;;;;29.01.2014
2014030;2014;1;30;3.68;8.6;3.4;0.5;0.3;;;;;30.01.2014
2014031;2014;1;31;3.57;9.3;-0.7;20.0;0.3;;;;;31.01.2014
2014032;2014;2;1;6.48;9.5;5.0;0.0;0.9;;;;;01.02.2014
2014033;2014;2;2;7.39;9.9;1.5;0.0;0.5;;;;;02.02.2014
2014034;2014;2;3;7.97;8.8;-0.3;0.0;0.5;;;;;03.02.2014
2014035;2014;2;4;5.82;9.4;1.0;3.5;0.7;;;;;04.02.2014
2014036;2014;2;5;4.41;10.2;4.9;1.5;0.9;;;;;05.02.2014
2014037;2014;2;6;1.60;12.8;5.1;7.5;1.1;;;;;06.02.2014
2014038;2014;2;7;7.15;10.2;6.6;2.5;1.1;;;;;07.02.2014
2014039;2014;2;8;5.83;11.0;5.1;0.5;1.3;;;;;08.02.2014
2014040;2014;2;9;6.85;9.5;4.0;1.0;1.2;;;;;09.02.2014
2014041;2014;2;10;5.78;9.2;3.7;0.5;0.6;;;;;10.02.2014
2014042;2014;2;11;1.99;7.1;1.9;7.5;0.4;;;;;11.02.2014
2014043;2014;2;12;4.16;8.5;1.7;6.0;0.6;;;;;12.02.2014
2014044;2014;2;13;4.86;8.8;3.2;3.0;0.7;;;;;13.02.2014
2014045;2014;2;14;3.38;13.7;2.3;3.5;0.8;;;;;14.02.2014
2014046;2014;2;15;6.73;11.7;7.9;0.0;1.8;;;;;15.02.2014
2014047;2014;2;16;8.12;11.3;2.9;0.5;0.7;;;;;16.02.2014
2014048;2014;2;17;8.19;10.9;3.6;0.0;0.8;;;;;17.02.2014
2014049;2014;2;18;3.15;10.3;3.4;1.5;0.7;;;;;18.02.2014
2014050;2014;2;19;4.86;11.3;4.1;2.0;0.5;;;;;19.02.2014
2014051;2014;2;20;2.82;13.2;7.0;2.5;0.6;;;;;20.02.2014
2014052;2014;2;21;9.17;10.5;4.3;5.5;1.2;;;;;21.02.2014
2014053;2014;2;22;9.44;12.3;4.2;1.0;0.9;;;;;22.02.2014
2014054;2014;2;23;9.26;13.2;1.2;0.0;0.9;;;;;23.02.2014
2014055;2014;2;24;10.72;14.9;2.5;0.0;1.2;;;;;24.02.2014
2014056;2014;2;25;6.75;11.8;6.7;2.5;1.3;;;;;25.02.2014
2014057;2014;2;26;10.54;11.6;0.0;1.5;0.9;;;;;26.02.2014
2014058;2014;2;27;5.49;10.8;1.3;11.0;0.8;;;;;27.02.2014
2014059;2014;2;28;5.95;9.0;3.9;3.5;0.8;;;;;28.02.2014
2014060;2014;3;1;11.16;9.5;3.1;0.0;1.1;;;;;01.03.2014
2014061;2014;3;2;9.66;10.9;-2.5;4.5;0.8;;;;;02.03.2014
2014062;2014;3;3;7.97;8.7;3.3;5.5;0.8;;;;;03.03.2014
2014063;2014;3;4;9.74;10.6;0.5;0.0;0.8;;;;;04.03.2014
2014064;2014;3;5;13.34;13.3;-2.2;0.0;0.9;;;;;05.03.2014
2014065;2014;3;6;13.83;14.4;-1.3;0.0;1.2;;;;;06.03.2014
2014066;2014;3;7;9.91;15.0;-1.1;0.0;1.1;;;;;07.03.2014
2014067;2014;3;8;14.71;17.6;5.5;0.0;1.9;;;;;08.03.2014
2014068;2014;3;9;15.36;20.6;2.9;0.0;2.4;;;;;09.03.2014
2014069;2014;3;10;15.16;20.1;-0.3;0.0;1.7;;;;;10.03.2014
2014070;2014;3;11;12.64;15.2;7.7;0.0;1.6;;;;;11.03.2014
2014071;2014;3;12;14.88;18.2;1.0;0.0;1.6;;;;;12.03.2014
2014072;2014;3;13;14.57;19.7;-1.0;0.5;1.5;;;;;13.03.2014
2014073;2014;3;14;14.08;15.8;0.8;0.0;1.3;;;;;14.03.2014
2014074;2014;3;15;13.82;15.0;6.1;0.0;2.0;;;;;15.03.2014
2014075;2014;3;16;17.53;16.5;5.3;0.0;2.0;;;;;16.03.2014
2014076;2014;3;17;4.11;10.1;5.9;0.0;0.7;;;;;17.03.2014
2014077;2014;3;18;7.52;12.9;4.4;0.0;1.2;;;;;18.03.2014
2014078;2014;3;19;11.66;16.0;6.1;0.0;1.6;;;;;19.03.2014
2014079;2014;3;20;18.27;18.7;1.8;3.0;2.4;;;;;20.03.2014
2014080;2014;3;21;13.99;13.3;6.9;3.0;2.3;;;;;21.03.2014
2014081;2014;3;22;12.49;12.2;5.4;0.5;2.3;;;;;22.03.2014
2014082;2014;3;23;14.84;10.0;2.5;2.0;1.7;;;;;23.03.2014
2014083;2014;3;24;15.39;11.6;-1.5;8.5;1.5;;;;;24.03.2014
2014084;2014;3;25;6.05;10.3;4.7;5.5;1.0;;;;;25.03.2014
2014085;2014;3;26;13.69;9.8;2.1;0.0;1.5;;;;;26.03.2014
2014086;2014;3;27;10.40;10.4;0.3;0.5;1.2;;;;;27.03.2014
2014087;2014;3;28;13.55;14.9;2.5;0.0;2.2;;;;;28.03.2014
2014088;2014;3;29;18.68;18.8;4.4;0.0;3.2;;;;;29.03.2014
2014089;2014;3;30;10.79;18.2;4.5;0.0;2.0;;;;;30.03.2014
2014090;2014;3;31;11.37;18.3;8.9;0.0;2.0;;;;;31.03.2014
2014091;2014;4;1;18.37;20.9;4.1;0.0;2.5;;;;;01.04.2014
2014092;2014;4;2;9.29;19.1;6.9;0.0;2.1;;;;;02.04.2014
2014093;2014;4;3;8.22;15.6;8.7;0.0;1.7;;;;;03.04.2014
2014094;2014;4;4;5.88;13.7;9.2;0.0;1.3;;;;;04.04.2014
2014095;2014;4;5;16.98;17.3;1.9;0.0;1.8;;;;;05.04.2014
2014096;2014;4;6;9.76;19.0;12.1;0.0;1.7;;;;;06.04.2014
2014097;2014;4;7;12.19;21.3;11.8;8.0;3.1;;;;;07.04.2014
2014098;2014;4;8;15.86;13.7;7.3;0.0;2.6;;;;;08.04.2014
2014099;2014;4;9;20.11;16.0;2.8;0.0;2.2;;;;;09.04.2014
2014100;2014;4;10;22.42;18.2;0.6;0.0;2.4;;;;;10.04.2014
2014101;2014;4;11;18.48;17.6;3.0;0.0;2.4;;;;;11.04.2014
2014102;2014;4;12;21.23;17.0;1.6;0.0;2.4;;;;;12.04.2014
2014103;2014;4;13;12.85;16.5;7.2;0.0;2.0;;;;;13.04.2014
2014104;2014;4;14;22.27;15.4;4.5;0.0;2.7;;;;;14.04.2014
2014105;2014;4;15;24.58;14.0;1.4;0.0;2.7;;;;;15.04.2014
2014106;2014;4;16;24.64;16.8;1.6;0.0;3.2;;;;;16.04.2014
2014107;2014;4;17;24.52;20.0;-0.8;0.0;3.3;;;;;17.04.2014
2014108;2014;4;18;19.86;15.2;10.0;0.0;3.8;;;;;18.04.2014
2014109;2014;4;19;15.27;14.3;2.7;1.5;2.3;;;;;19.04.2014
2014110;2014;4;20;16.44;15.4;8.0;1.0;3.0;;;;;20.04.2014
2014111;2014;4;21;11.33;15.4;5.6;0.0;2.0;;;;;21.04.2014
2014112;2014;4;22;14.68;18.7;7.8;6.0;2.6;;;;;22.04.2014
2014113;2014;4;23;18.51;19.1;4.4;0.5;2.2;;;;;23.04.2014
2014114;2014;4;24;17.66;19.6;9.7;7.0;2.9;;;;;24.04.2014
2014115;2014;4;25;6.22;13.8;11.0;8.5;1.4;;;;;25.04.2014
2014116;2014;4;26;13.87;17.2;7.0;3.5;2.2;;;;;26.04.2014
2014117;2014;4;27;13.97;14.8;7.6;6.5;2.2;;;;;27.04.2014
2014118;2014;4;28;14.60;16.1;8.1;3.0;2.2;;;;;28.04.2014
2014119;2014;4;29;10.53;16.2;4.4;12.0;1.3;;;;;29.04.2014
2014120;2014;4;30;15.79;17.8;8.7;10.5;2.4;;;;;30.04.2014
2014121;2014;5;1;10.19;15.1;6.9;6.5;1.4;;;;;01.05.2014
2014122;2014;5;2;8.32;14.2;9.4;0.0;1.7;;;;;02.05.2014
2014123;2014;5;3;23.27;15.0;4.4;0.0;3.0;;;;;03.05.2014
2014124;2014;5;4;25.59;17.3;1.8;0.0;2.6;;;;;04.05.2014
2014125;2014;5;5;26.34;21.2;2.1;0.0;3.5;;;;;05.05.2014
2014126;2014;5;6;11.86;18.0;10.0;9.0;2.3;;;;;06.05.2014
2014127;2014;5;7;18.51;17.9;10.1;0.0;3.3;;;;;07.05.2014
2014128;2014;5;8;7.51;14.8;8.3;6.5;1.0;;;;;08.05.2014
2014129;2014;5;9;21.58;17.8;11.5;0.0;3.8;;;;;09.05.2014
2014130;2014;5;10;12.01;17.8;10.1;7.0;2.7;;;;;10.05.2014
2014131;2014;5;11;21.77;14.4;8.8;1.0;3.5;;;;;11.05.2014
2014132;2014;5;12;18.83;13.9;6.9;6.5;2.6;;;;;12.05.2014
2014133;2014;5;13;19.51;15.2;5.9;5.0;2.5;;;;;13.05.2014
2014134;2014;5;14;24.14;17.6;4.4;0.0;3.2;;;;;14.05.2014
2014135;2014;5;15;29.87;17.7;2.8;0.0;3.4;;;;;15.05.2014
2014136;2014;5;16;29.31;19.0;5.9;0.0;3.4;;;;;16.05.2014
2014137;2014;5;17;29.25;22.2;5.9;0.0;3.7;;;;;17.05.2014
2014138;2014;5;18;28.66;23.9;6.0;0.0;4.1;;;;;18.05.2014
2014139;2014;5;19;28.36;24.4;8.9;0.0;5.3;;;;;19.05.2014
2014140;2014;5;20;10.37;18.4;11.0;14.0;2.0;;;;;20.05.2014
2014141;2014;5;21;4.03;14.4;9.1;51.0;0.6;;;;;21.05.2014
2014142;2014;5;22;21.14;20.0;8.9;0.0;3.5;;;;;22.05.2014
2014143;2014;5;23;16.94;18.3;8.6;1.0;3.0;;;;;23.05.2014
2014144;2014;5;24;19.30;18.0;9.1;5.0;3.3;;;;;24.05.2014
2014145;2014;5;25;16.14;18.5;4.6;8.0;1.9;;;;;25.05.2014
2014146;2014;5;26;8.59;15.6;11.5;1.0;1.6;;;;;26.05.2014
2014147;2014;5;27;6.81;15.0;11.5;2.0;1.4;;;;;27.05.2014
2014148;2014;5;28;6.93;16.2;10.4;9.5;1.4;;;;;28.05.2014
2014149;2014;5;29;11.33;18.5;10.1;2.5;1.9;;;;;29.05.2014
2014150;2014;5;30;18.86;21.0;9.9;0.5;2.3;;;;;30.05.2014
2014151;2014;5;31;20.82;20.5;9.1;0.0;3.5;;;;;31.05.2014
2014152;2014;6;1;11.55;18.1;7.1;0.0;1.3;;;;;01.06.2014
2014153;2014;6;2;16.26;20.4;8.1;0.0;2.5;;;;;02.06.2014
2014154;2014;6;3;14.02;19.1;10.8;16.5;2.6;;;;;03.06.2014
2014155;2014;6;4;14.65;15.9;12.0;9.5;2.6;;;;;04.06.2014
2014156;2014;6;5;26.57;19.6;8.2;0.0;3.7;;;;;05.06.2014
2014157;2014;6;6;29.15;26.2;8.8;0.0;5.1;;;;;06.06.2014
2014158;2014;6;7;19.07;25.3;15.5;1.0;3.9;;;;;07.06.2014
2014159;2014;6;8;26.93;26.7;14.3;0.5;4.9;;;;;08.06.2014
2014160;2014;6;9;14.70;26.0;14.1;6.0;2.7;;;;;09.06.2014
2014161;2014;6;10;19.47;23.4;13.5;0.0;3.6;;;;;10.06.2014
2014162;2014;6;11;27.92;24.0;11.2;0.0;4.5;;;;;11.06.2014
2014163;2014;6;12;31.00;24.5;10.0;0.0;4.8;;;;;12.06.2014
2014164;2014;6;13;30.20;24.5;9.8;0.0;4.8;;;;;13.06.2014
2014165;2014;6;14;25.15;22.8;11.6;0.0;4.2;;;;;14.06.2014
2014166;2014;6;15;23.70;20.0;9.7;0.0;3.9;;;;;15.06.2014
2014167;2014;6;16;19.58;18.9;9.7;0.0;3.2;;;;;16.06.2014
2014168;2014;6;17;15.18;18.9;12.8;0.0;3.3;;;;;17.06.2014
2014169;2014;6;18;26.81;22.1;9.6;0.0;4.5;;;;;18.06.2014
2014170;2014;6;19;26.98;22.7;9.2;0.0;4.1;;;;;19.06.2014
2014171;2014;6;20;26.89;21.3;13.6;0.0;4.6;;;;;20.06.2014
2014172;2014;6;21;31.82;23.8;8.1;0.0;5.0;;;;;21.06.2014
2014173;2014;6;22;27.85;25.0;10.8;0.0;4.8;;;;;22.06.2014
2014174;2014;6;23;30.65;24.7;10.8;0.0;5.5;;;;;23.06.2014
2014175;2014;6;24;27.99;26.9;9.7;0.0;4.7;;;;;24.06.2014
2014176;2014;6;25;19.58;23.0;12.7;0.0;3.8;;;;;25.06.2014
2014177;2014;6;26;18.25;24.4;10.0;8.0;3.4;;;;;26.06.2014
2014178;2014;6;27;17.51;22.6;12.1;8.0;2.9;;;;;27.06.2014
2014179;2014;6;28;11.96;19.9;12.6;6.0;2.2;;;;;28.06.2014
2014180;2014;6;29;17.89;19.6;12.8;1.5;3.3;;;;;29.06.2014
2014181;2014;6;30;19.58;22.1;6.8;0.0;3.1;;;;;30.06.2014
2014182;2014;7;1;13.38;20.6;13.7;0.0;3.1;;;;;01.07.2014
2014183;2014;7;2;31.15;25.0;10.5;0.0;5.3;;;;;02.07.2014
2014184;2014;7;3;29.91;29.3;9.0;2.0;5.1;;;;;03.07.2014
2014185;2014;7;4;18.89;28.8;14.8;44.0;4.1;;;;;04.07.2014
